learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes)
5000.0,0.350679,2.3498892498513063E-7,5000.0,76.78,40.05024006754856,43.42105263157895,21.870794078061927,84.31716871538565,55.29457065845206,88.81616391576551,48.31763122476447,58.552069805543596,5000.0,2590240.0
10000.0,0.983799,1.0839903922130665E-6,10000.0,76.07000000000001,40.598031121369196,42.03003875968992,20.259913362212618,83.41534409869013,57.04541374977562,85.98371195885126,52.94901699433522,58.934864247147146,10000.0,5183520.0
15000.0,1.626239,2.375338030979037E-6,15000.0,77.76666666666667,47.136485109808795,46.14018087855295,25.257731958762868,84.10315076981743,63.03070613014079,83.7160751565762,63.71582250112058,60.71076874362916,15000.0,7769856.0
20000.0,2.41421,4.481857910913725E-6,20000.0,78.935,51.08407012396362,49.09991542829528,28.91850852033069,84.66829215036938,66.35252775337433,82.6618347189654,70.08604690399865,61.79560696824736,20000.0,1.0333744E7
25000.0,3.107617,6.79969003331537E-6,25000.0,80.012,53.86518564132279,52.03493952774046,32.998122821131695,85.3799116416513,68.41539725681058,83.17751681678259,72.56637168141593,62.398695598986386,25000.0,1.2921E7
30000.0,3.96207,1.0214935611943817E-5,30000.0,80.76,55.75444082604895,54.19774638946199,35.587546032808824,85.8854599696777,69.78959489165706,83.46879604543942,74.40017855150096,62.822960491555236,30000.0,1.5450272E7
35000.0,4.881945,1.4523839495931233E-5,35000.0,81.72285714285714,57.90962348037188,56.414798664577226,38.802257725055,86.60678768084084,71.23263030084995,84.258768892329,75.76772218501866,63.250788745546025,35000.0,1.8106744E7
40000.0,5.92097,2.0070066274412803E-5,40000.0,82.4775,59.62475271673168,58.28969293025471,41.31781647689217,87.16558935013093,72.39355626452401,84.83390362132877,76.94239785666443,63.59565658871548,40000.0,2.0633552E7
45000.0,7.09696,2.711574784024722E-5,45000.0,83.05555555555556,60.99268203275222,59.664621244181134,43.38011435360512,87.57880332969522,73.35127389648062,85.2472013446231,77.92381376698596,63.86920523844199,45000.0,2.3159104E7
50000.0,8.426842,3.601947660250382E-5,50000.0,86.5,67.5787150373666,68.42843779232928,54.90981963927856,90.41873669268983,77.15736040609137,90.94802969731582,76.10146862483312,64.6238149450628,50000.0,2.5879816E7
55000.0,10.242611,4.937300703064642E-5,55000.0,85.25,64.62541310322666,65.38371274348745,51.191264063534106,89.52191518079135,75.09707918284654,90.31102192919593,73.56930201786305,64.00787528637764,55000.0,2.8427448E7
60000.0,12.085669,6.414215568885414E-5,60000.0,83.44,60.616438356164394,60.420650095602305,45.01992031872511,88.16128109808407,72.45508982035929,88.23697767601602,72.31075697211156,63.35371627776218,60000.0,3.0975536E7
65000.0,13.976067,8.053006860162856E-5,65000.0,84.95,64.35281963748926,64.0982824427481,49.95011639507816,89.20760129078523,75.14450867052022,88.94608894608893,75.65680079813768,64.14882885607238,65000.0,3.3509872E7
70000.0,15.837275,9.793670562942202E-5,70000.0,85.23333333333333,65.28100120793903,64.38334137321114,50.70109058535501,89.3514734868516,75.92129579302097,88.4457980394023,77.72089917649677,64.45283105029193,70000.0,3.6151168E7
75000.0,17.750411,1.1718215598910426E-4,75000.0,85.795,66.72898725918128,65.79992777175876,52.44392366923334,89.7269933104321,76.98663426488459,88.45715100527592,79.54469367258119,64.8077627830681,75000.0,3.8885224E7
80000.0,20.050723,1.4183294768094397E-4,80000.0,86.372,68.26767754688,67.12341985911416,54.536962903656274,90.098520735854,78.14764928484382,88.54678395978522,81.29170002668802,65.16104741071794,80000.0,4.1423472E7
85000.0,22.692022,1.7186942594851678E-4,85000.0,86.80666666666667,69.41416629794432,68.24709185720016,55.96840582934697,90.38153098420413,79.0026525198939,88.50602065584694,82.8345755923907,65.4485668766394,85000.0,4.3957584E7
90000.0,25.222034,2.0229777653037466E-4,90000.0,87.07428571428572,70.13940226000635,68.85584469227592,56.914285714285725,90.55019425993231,79.55346650998824,88.46938775510203,83.81904761904761,65.62934468935174,90000.0,4.6489856E7
95000.0,27.50033,2.3118831042765535E-4,95000.0,87.30499999999999,70.72255261288606,69.33389697445497,57.580820315763084,90.70712246541248,79.973181889888,88.4191373220593,84.69634951131903,65.78667928110112,95000.0,4.901712E7
100000.0,30.036056,2.650038789248487E-4,100000.0,87.43555555555555,71.08258896922892,69.69989281886387,58.04081632653061,90.78762994101737,80.24872493537343,88.37430610626487,85.23933209647495,65.88126406702057,100000.0,5.1548584E7
